customer_id,age,income,tenure_months,orders,avg_order_value,discount_pct,support_tickets,web_sessions,email_open_rate,days_since_purchase,rating,channel,category,sentiment,feedback_theme,feedback,revenue,churn,priority_score,recommended_action
17733,38,71837.0,41,4,90.92,29.97,1,9,0.446,154,4.2,Mobile,Home,Positive,Returns,"The customer asked about returns, refunds, or the return process.",363.7,0,0.5108,Engagement reminder
13870,43,82795.0,63,6,84.68,35.59,3,11,0.412,104,2.9,Mobile,Sports,Neutral,Product Quality,The customer raised concerns about product quality and durability.,508.08,1,0.5107944444444444,Cross-sell
14011,19,81310.0,68,5,70.1,31.88,1,8,0.537,147,3.3,Web,Sports,Neutral,Availability,The customer mentioned stock availability and product access.,350.5,0,0.5107944444444444,Engagement reminder
14004,42,82868.0,55,5,67.91,2.27,0,14,0.615,180,4.1,Email,Home,Positive,Product Quality,The customer raised concerns about product quality and durability.,339.54,0,0.51075,Engagement reminder
17495,46,97166.0,38,5,88.88,31.58,1,10,0.663,160,3.4,Web,Beauty,Neutral,Price,The customer said the price was high and asked for a better offer.,444.4,0,0.5107333333333334,Engagement reminder
17337,67,61034.0,29,10,67.71,0.64,3,6,0.738,135,3.0,Email,Electronics,Neutral,Support,The customer described a slow or unsatisfactory support experience.,677.08,0,0.5107333333333334,Cross-sell
10394,53,38569.0,39,5,68.16,31.21,3,9,0.845,148,3.2,Email,Home,Neutral,Price,The customer said the price was high and asked for a better offer.,340.79,1,0.5107222222222222,Engagement reminder
12070,43,71582.0,24,12,74.34,35.18,5,16,0.686,134,4.7,Web,Sports,Positive,Product Quality,The customer raised concerns about product quality and durability.,892.1,0,0.5107166666666667,Cross-sell
13918,43,45221.0,28,13,25.35,34.58,0,5,0.584,162,3.2,Web,Beauty,Neutral,Availability,The customer mentioned stock availability and product access.,329.58,0,0.5107,Cross-sell
11153,57,85769.0,69,3,44.27,39.05,1,12,0.641,158,3.4,Mobile,Electronics,Neutral,Product Quality,The customer raised concerns about product quality and durability.,132.81,1,0.510688888888889,Engagement reminder
17042,59,57495.0,6,10,123.88,3.06,2,14,0.571,151,4.1,Web,Home,Positive,Support,The customer described a slow or unsatisfactory support experience.,1238.75,0,0.5106611111111112,Cross-sell
12471,22,70311.0,7,3,138.35,26.2,1,4,0.601,178,4.8,Web,Beauty,Positive,Features,The customer discussed missing features and requested improvements.,415.04,0,0.5106333333333335,Engagement reminder
17046,31,73085.0,50,5,113.25,6.43,2,11,0.665,151,3.6,Email,Sports,Neutral,Features,The customer discussed missing features and requested improvements.,566.24,0,0.5106111111111112,Engagement reminder
16306,47,71899.0,31,7,96.82,20.31,4,12,0.747,157,5.0,Web,Home,Positive,Returns,"The customer asked about returns, refunds, or the return process.",677.72,0,0.5106,Cross-sell
17447,33,47781.0,43,9,95.15,4.42,2,11,0.929,168,3.2,Email,Beauty,Neutral,Price,The customer said the price was high and asked for a better offer.,856.35,0,0.5105888888888889,Cross-sell
10884,59,32653.0,38,7,35.93,10.64,2,15,0.879,177,4.0,Email,Electronics,Neutral,Support,The customer described a slow or unsatisfactory support experience.,251.54,0,0.5105888888888889,Cross-sell
17498,58,108155.0,71,7,78.79,16.53,2,12,0.82,170,3.9,Mobile,Home,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",551.56,0,0.5105833333333334,Cross-sell
15969,64,76181.0,19,3,116.27,8.92,0,9,0.611,161,3.0,Web,Home,Neutral,Product Quality,The customer raised concerns about product quality and durability.,348.82,0,0.5105777777777778,Engagement reminder
13580,64,70607.0,44,7,123.21,7.33,3,10,0.502,139,4.5,Email,Home,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,862.49,0,0.5105722222222223,Cross-sell
16153,58,69384.0,19,10,100.67,3.7,2,12,0.641,164,4.5,Store,Beauty,Positive,Price,The customer said the price was high and asked for a better offer.,1006.65,0,0.5105500000000001,Cross-sell
13247,26,82322.0,21,5,55.22,39.25,1,10,0.682,165,3.6,Mobile,Sports,Neutral,Features,The customer discussed missing features and requested improvements.,276.11,0,0.5105444444444445,Engagement reminder
16779,22,69215.0,8,7,73.67,7.62,2,10,0.807,157,3.2,Web,Electronics,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,515.7,0,0.5105444444444445,Cross-sell
17755,27,72263.0,6,10,62.44,7.51,2,11,0.887,176,3.9,Web,Home,Neutral,Product Quality,The customer raised concerns about product quality and durability.,624.38,0,0.5105166666666666,Cross-sell
17809,55,60404.0,17,6,100.57,28.65,3,12,0.878,161,3.8,Email,Sports,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,603.41,0,0.5105111111111111,Cross-sell
15910,44,68600.0,4,9,73.66,32.46,0,15,0.685,171,3.2,Email,Sports,Neutral,Price,The customer said the price was high and asked for a better offer.,662.96,0,0.5105,Cross-sell
11828,42,61621.0,52,6,54.56,2.55,2,8,0.617,150,3.8,Email,Beauty,Neutral,Support,The customer described a slow or unsatisfactory support experience.,327.38,0,0.510488888888889,Cross-sell
12218,29,84063.0,67,5,85.36,11.51,1,10,0.692,176,4.2,Web,Electronics,Positive,Price,The customer said the price was high and asked for a better offer.,426.81,0,0.510488888888889,Engagement reminder
13785,60,80225.0,47,2,44.55,32.06,0,14,0.531,174,4.2,Store,Electronics,Positive,Support,The customer described a slow or unsatisfactory support experience.,89.1,0,0.5104666666666667,Engagement reminder
12952,59,44291.0,28,7,89.11,2.41,0,14,0.613,178,4.0,Email,Home,Positive,Product Quality,The customer raised concerns about product quality and durability.,623.77,0,0.5104555555555557,Cross-sell
12385,67,70080.0,55,3,73.9,15.24,0,6,0.213,142,4.0,Mobile,Home,Positive,Product Quality,The customer raised concerns about product quality and durability.,221.69,0,0.5104555555555556,Engagement reminder
14021,24,28547.0,71,6,103.25,0.07,0,11,0.402,159,4.0,Email,Apparel,Positive,Returns,"The customer asked about returns, refunds, or the return process.",619.47,0,0.5104333333333333,Cross-sell
15036,44,61123.0,29,5,54.71,30.48,1,6,0.593,162,3.9,Web,Sports,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",273.57,0,0.5104277777777778,Engagement reminder
17364,18,58884.0,67,16,54.97,33.96,0,9,0.598,180,4.2,Web,Sports,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,879.57,0,0.5104000000000001,Cross-sell
16493,42,54826.0,63,10,73.96,25.37,1,5,0.612,162,3.8,Store,Beauty,Neutral,Features,The customer discussed missing features and requested improvements.,739.63,0,0.5103777777777778,Cross-sell
13815,23,58499.0,10,4,101.79,28.44,1,5,0.556,162,4.1,Email,Sports,Positive,Product Quality,The customer raised concerns about product quality and durability.,407.16,0,0.5103277777777778,Engagement reminder
16000,59,103255.0,17,9,87.61,3.42,2,11,0.529,142,3.8,Web,Electronics,Neutral,Product Quality,The customer raised concerns about product quality and durability.,788.53,0,0.5103111111111112,Cross-sell
10238,63,44513.0,50,9,82.38,16.57,3,10,0.554,152,5.0,Store,Sports,Positive,Product Quality,The customer raised concerns about product quality and durability.,741.38,0,0.5103111111111112,Cross-sell
15951,49,92586.0,16,9,36.97,28.66,2,8,0.866,174,3.9,Store,Home,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,332.75,0,0.5102722222222222,Cross-sell
15610,19,85945.0,26,6,112.81,30.12,1,14,0.691,164,3.5,Web,Sports,Neutral,Price,The customer said the price was high and asked for a better offer.,676.88,0,0.5102722222222222,Cross-sell
15955,66,62428.0,48,7,94.78,6.09,2,8,0.864,162,3.2,Store,Sports,Neutral,Price,The customer said the price was high and asked for a better offer.,663.43,1,0.5102555555555556,Cross-sell
14825,32,69882.0,71,2,69.83,28.19,0,9,0.489,160,3.6,Mobile,Apparel,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,139.66,0,0.5102555555555556,Engagement reminder
15637,22,50649.0,9,7,59.82,36.97,0,7,0.646,164,3.0,Web,Electronics,Neutral,Price,The customer said the price was high and asked for a better offer.,418.75,1,0.5102444444444444,Cross-sell
15339,36,56043.0,9,5,65.63,38.92,2,8,0.476,149,4.5,Mobile,Home,Positive,Product Quality,The customer raised concerns about product quality and durability.,328.15,0,0.5102166666666668,Engagement reminder
15059,49,109721.0,67,4,84.08,26.46,5,12,0.601,89,2.5,Email,Beauty,Negative,Availability,The customer mentioned stock availability and product access.,336.32,0,0.5102166666666667,Engagement reminder
10127,37,48502.0,9,4,117.07,23.01,1,8,0.717,168,3.6,Mobile,Beauty,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,468.28,1,0.5102111111111112,Engagement reminder
15632,36,79022.0,71,5,105.15,10.77,2,11,0.643,137,2.9,Mobile,Home,Neutral,Features,The customer discussed missing features and requested improvements.,525.74,0,0.51015,Engagement reminder
11044,57,68490.0,54,9,133.92,22.75,2,7,0.466,143,4.2,Web,Home,Positive,Product Quality,The customer raised concerns about product quality and durability.,1205.31,0,0.5101333333333333,Cross-sell
14022,69,94489.0,30,8,144.06,21.74,0,10,0.657,170,3.3,Mobile,Apparel,Neutral,Price,The customer said the price was high and asked for a better offer.,1152.48,1,0.5101277777777777,Cross-sell
12752,25,70989.0,65,8,104.99,34.0,1,10,0.689,157,3.1,Web,Beauty,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",839.89,0,0.5101166666666668,Cross-sell
11674,25,64794.0,24,2,88.08,16.72,2,12,0.921,162,2.9,Web,Electronics,Neutral,Product Quality,The customer raised concerns about product quality and durability.,176.16,0,0.5101055555555556,Engagement reminder
17537,35,72073.0,60,6,97.26,28.75,3,2,0.928,167,3.9,Mobile,Apparel,Neutral,Features,The customer discussed missing features and requested improvements.,583.55,0,0.5100944444444444,Cross-sell
11557,46,60571.0,60,7,80.75,33.91,1,8,0.528,156,3.9,Email,Apparel,Neutral,Support,The customer described a slow or unsatisfactory support experience.,565.23,0,0.5100944444444444,Cross-sell
11822,18,90823.0,29,9,50.39,36.74,4,10,0.769,152,4.6,Web,Home,Positive,Features,The customer discussed missing features and requested improvements.,453.54,1,0.5100888888888889,Cross-sell
11089,61,70584.0,20,3,119.19,13.94,2,7,0.885,179,4.1,Store,Beauty,Positive,Product Quality,The customer raised concerns about product quality and durability.,357.57,0,0.5100833333333334,Engagement reminder
10527,60,33906.0,30,4,125.9,15.63,2,15,0.601,145,3.6,Mobile,Sports,Neutral,Support,The customer described a slow or unsatisfactory support experience.,503.6,1,0.5100777777777777,Engagement reminder
10302,51,88637.0,32,6,73.12,1.02,2,10,0.574,151,4.1,Web,Beauty,Positive,Product Quality,The customer raised concerns about product quality and durability.,438.69,0,0.5100611111111112,Cross-sell
11606,41,66510.0,65,4,90.12,35.8,2,8,0.797,166,3.8,Store,Beauty,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,360.47,0,0.5100444444444445,Engagement reminder
12527,30,71030.0,64,4,112.0,39.31,1,19,0.639,171,4.2,Mobile,Home,Positive,Price,The customer said the price was high and asked for a better offer.,447.98,1,0.5099777777777778,Engagement reminder
11286,42,53981.0,13,4,130.28,18.05,1,5,0.437,141,3.5,Web,Sports,Neutral,Product Quality,The customer raised concerns about product quality and durability.,521.13,0,0.5099611111111111,Engagement reminder
17874,45,74749.0,62,5,43.67,27.05,2,15,0.719,164,4.1,Mobile,Apparel,Positive,Product Quality,The customer raised concerns about product quality and durability.,218.36,1,0.5099500000000001,Engagement reminder
10322,53,56923.0,59,10,126.18,11.31,1,9,0.544,154,3.7,Mobile,Apparel,Neutral,Product Quality,The customer raised concerns about product quality and durability.,1261.79,0,0.50995,Cross-sell
12934,53,87031.0,11,6,75.68,22.29,3,9,0.879,176,4.7,Mobile,Apparel,Positive,Price,The customer said the price was high and asked for a better offer.,454.06,0,0.5098944444444444,Cross-sell
11775,35,55735.0,46,3,108.91,11.96,1,14,0.568,146,3.1,Mobile,Electronics,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",326.72,0,0.5098722222222223,Engagement reminder
13189,36,59321.0,15,7,51.91,5.37,1,11,0.468,137,3.1,Mobile,Home,Neutral,Product Quality,The customer raised concerns about product quality and durability.,363.34,0,0.5098722222222223,Cross-sell
12503,65,72909.0,59,7,80.01,6.64,2,8,0.646,154,3.9,Email,Home,Neutral,Availability,The customer mentioned stock availability and product access.,560.05,0,0.5098277777777778,Cross-sell
11781,19,36296.0,16,2,209.95,1.89,1,12,0.553,175,4.9,Web,Beauty,Positive,Returns,"The customer asked about returns, refunds, or the return process.",419.91,1,0.5098166666666667,Engagement reminder
12769,39,41518.0,61,4,99.27,2.42,2,6,0.719,169,4.4,Email,Electronics,Positive,Price,The customer said the price was high and asked for a better offer.,397.08,0,0.5098111111111111,Engagement reminder
16993,32,78118.0,70,5,133.88,33.19,3,12,0.51,109,2.7,Email,Sports,Neutral,Price,The customer said the price was high and asked for a better offer.,669.38,0,0.5098055555555556,Engagement reminder
17580,57,97339.0,48,6,102.79,20.08,3,11,0.483,115,3.2,Email,Sports,Neutral,Availability,The customer mentioned stock availability and product access.,616.74,0,0.5097888888888888,Cross-sell
17808,44,57881.0,24,6,84.16,39.75,2,10,0.429,126,3.4,Mobile,Apparel,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",504.96,0,0.5097555555555555,Cross-sell
16028,33,84086.0,10,3,80.84,1.98,0,8,0.395,126,2.1,Email,Home,Negative,Delivery,The customer mentioned delayed delivery and tracking concerns.,242.52,1,0.5097499999999999,Engagement reminder
12203,37,51085.0,10,4,84.14,39.11,1,8,0.609,153,3.3,Mobile,Electronics,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",336.55,1,0.5097277777777778,Engagement reminder
11373,69,76308.0,57,9,145.99,3.23,0,6,0.7,172,3.2,Store,Sports,Neutral,Price,The customer said the price was high and asked for a better offer.,1313.95,0,0.5097222222222222,Cross-sell
15509,19,27090.0,1,4,18.0,37.93,0,10,0.439,162,4.0,Store,Electronics,Positive,Support,The customer described a slow or unsatisfactory support experience.,72.0,0,0.5097,Engagement reminder
13548,45,86801.0,30,4,130.61,27.7,0,13,0.546,175,4.2,Store,Electronics,Positive,Price,The customer said the price was high and asked for a better offer.,522.42,0,0.5096888888888889,Engagement reminder
11635,57,73814.0,43,4,61.34,0.01,3,13,0.692,154,4.4,Web,Beauty,Positive,Product Quality,The customer raised concerns about product quality and durability.,245.37,0,0.5096555555555555,Engagement reminder
12563,41,59444.0,59,7,81.88,0.86,4,7,0.849,159,4.6,Mobile,Beauty,Positive,Support,The customer described a slow or unsatisfactory support experience.,573.16,0,0.5096444444444445,Cross-sell
12523,65,58988.0,63,9,103.81,6.33,2,10,0.54,141,3.7,Web,Apparel,Neutral,Features,The customer discussed missing features and requested improvements.,934.29,0,0.5096388888888889,Cross-sell
17503,49,72729.0,24,6,101.06,26.47,3,8,0.472,119,3.5,Store,Home,Neutral,Product Quality,The customer raised concerns about product quality and durability.,606.37,0,0.5096277777777778,Cross-sell
16232,29,35819.0,31,6,95.93,12.85,4,12,0.772,147,4.3,Web,Sports,Positive,Returns,"The customer asked about returns, refunds, or the return process.",575.6,0,0.5096277777777778,Cross-sell
13744,44,72913.0,22,11,116.32,0.97,2,9,0.702,164,4.2,Email,Home,Positive,Product Quality,The customer raised concerns about product quality and durability.,1279.47,0,0.5096,Cross-sell
12663,56,58411.0,30,6,134.77,14.67,1,5,0.459,131,2.8,Web,Home,Neutral,Price,The customer said the price was high and asked for a better offer.,808.59,0,0.5095888888888889,Cross-sell
13602,22,62221.0,23,2,120.46,24.12,3,19,0.8,135,2.7,Mobile,Apparel,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",240.91,1,0.5095833333333333,Engagement reminder
12167,33,75826.0,65,6,79.41,22.75,6,8,0.56,86,3.3,Store,Beauty,Neutral,Product Quality,The customer raised concerns about product quality and durability.,476.46,0,0.5095277777777777,Cross-sell
11251,62,45528.0,27,5,62.4,30.81,0,12,0.488,168,4.1,Store,Beauty,Positive,Support,The customer described a slow or unsatisfactory support experience.,312.01,0,0.5094833333333334,Engagement reminder
10376,53,67950.0,21,3,121.11,13.47,0,10,0.738,177,3.3,Web,Apparel,Neutral,Support,The customer described a slow or unsatisfactory support experience.,363.33,1,0.5094833333333333,Engagement reminder
12689,35,71877.0,29,3,87.44,38.95,0,7,0.645,172,3.5,Web,Apparel,Neutral,Price,The customer said the price was high and asked for a better offer.,262.32,0,0.5094722222222222,Engagement reminder
12065,54,68728.0,6,3,73.85,14.99,0,10,0.468,178,4.8,Web,Electronics,Positive,Product Quality,The customer raised concerns about product quality and durability.,221.54,1,0.5094555555555556,Engagement reminder
13630,67,68508.0,65,8,37.6,27.02,1,8,0.907,178,3.2,Email,Apparel,Neutral,Product Quality,The customer raised concerns about product quality and durability.,300.79,0,0.5094333333333334,Cross-sell
16617,61,65135.0,38,7,105.49,7.78,1,9,0.57,178,5.0,Web,Beauty,Positive,Product Quality,The customer raised concerns about product quality and durability.,738.44,0,0.5093333333333334,Cross-sell
11883,38,79419.0,1,10,37.62,9.23,1,5,0.9,179,3.3,Mobile,Electronics,Neutral,Features,The customer discussed missing features and requested improvements.,376.19,0,0.5093055555555556,Cross-sell
12859,21,76088.0,51,8,105.01,8.0,2,12,0.532,157,4.7,Mobile,Sports,Positive,Product Quality,The customer raised concerns about product quality and durability.,840.11,0,0.5092944444444445,Cross-sell
13958,51,66577.0,18,6,143.29,37.45,3,7,0.489,117,3.3,Web,Apparel,Neutral,Support,The customer described a slow or unsatisfactory support experience.,859.74,0,0.5092833333333333,Cross-sell
11110,27,69181.0,12,3,48.21,10.95,1,8,0.471,137,3.1,Mobile,Electronics,Neutral,Features,The customer discussed missing features and requested improvements.,144.62,0,0.5092722222222222,Engagement reminder
11850,69,102325.0,26,5,56.44,13.62,0,13,0.262,129,3.0,Web,Electronics,Neutral,Features,The customer discussed missing features and requested improvements.,282.19,0,0.5092666666666666,Engagement reminder
15992,62,32878.0,45,6,56.7,37.54,1,11,0.508,142,3.2,Mobile,Sports,Neutral,Availability,The customer mentioned stock availability and product access.,340.19,0,0.5092333333333333,Cross-sell
14692,59,85577.0,37,2,60.7,15.38,2,6,0.849,172,3.9,Email,Sports,Neutral,Price,The customer said the price was high and asked for a better offer.,121.4,1,0.5092277777777778,Engagement reminder
17499,37,38385.0,54,4,99.07,25.42,0,10,0.606,165,3.3,Email,Apparel,Neutral,Price,The customer said the price was high and asked for a better offer.,396.28,0,0.5092166666666667,Engagement reminder
16593,53,64557.0,38,9,102.3,33.46,1,8,0.763,170,3.5,Web,Electronics,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,920.72,0,0.5092055555555556,Cross-sell
14296,42,63459.0,4,7,101.99,32.74,2,13,0.577,134,3.1,Web,Home,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",713.91,0,0.5091833333333334,Cross-sell
16002,56,95014.0,52,5,94.35,8.03,1,11,0.793,171,3.4,Email,Sports,Neutral,Price,The customer said the price was high and asked for a better offer.,471.74,1,0.5091777777777777,Engagement reminder
10551,67,72152.0,7,5,70.18,1.02,2,8,0.737,172,4.5,Email,Electronics,Positive,Returns,"The customer asked about returns, refunds, or the return process.",350.91,0,0.5091277777777778,Engagement reminder
12457,41,74508.0,62,3,134.6,9.77,2,11,0.528,138,3.6,Web,Beauty,Neutral,Features,The customer discussed missing features and requested improvements.,403.8,0,0.5091222222222223,Engagement reminder
17290,36,49475.0,2,4,145.6,8.2,2,13,0.928,174,3.6,Web,Apparel,Neutral,Availability,The customer mentioned stock availability and product access.,582.41,0,0.5091222222222223,Engagement reminder
11848,68,78413.0,44,2,45.8,37.83,4,9,0.694,133,3.9,Store,Sports,Neutral,Support,The customer described a slow or unsatisfactory support experience.,91.59,0,0.5091166666666667,Engagement reminder
11184,36,78337.0,69,3,60.79,0.33,4,10,0.279,99,4.1,Web,Beauty,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,182.36,0,0.5090611111111112,Engagement reminder
17555,51,47471.0,11,4,130.12,21.88,1,7,0.695,152,2.8,Web,Electronics,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",520.46,0,0.5090555555555556,Engagement reminder
17760,62,73302.0,16,5,80.11,17.68,1,9,0.3,108,2.3,Email,Electronics,Negative,Product Quality,The customer raised concerns about product quality and durability.,400.55,0,0.5090277777777779,Engagement reminder
17782,51,33396.0,21,5,37.34,0.98,1,13,0.641,164,3.8,Mobile,Home,Neutral,Price,The customer said the price was high and asked for a better offer.,186.68,0,0.5090222222222223,Engagement reminder
12932,35,38006.0,20,5,77.15,21.72,2,6,0.888,172,3.7,Store,Electronics,Neutral,Support,The customer described a slow or unsatisfactory support experience.,385.73,1,0.5089277777777778,Engagement reminder
10529,37,82276.0,36,5,84.61,10.68,3,10,0.661,134,3.4,Web,Beauty,Neutral,Price,The customer said the price was high and asked for a better offer.,423.06,0,0.5089111111111111,Engagement reminder
15607,37,37361.0,42,7,106.06,7.15,1,10,0.902,179,3.3,Store,Apparel,Neutral,Features,The customer discussed missing features and requested improvements.,742.39,0,0.5089055555555556,Cross-sell
13340,31,56551.0,49,5,97.4,25.3,1,9,0.518,163,4.4,Mobile,Home,Positive,Features,The customer discussed missing features and requested improvements.,487.0,0,0.5089,Engagement reminder
10259,36,79979.0,12,6,73.62,27.29,3,7,0.666,153,4.5,Mobile,Sports,Positive,Availability,The customer mentioned stock availability and product access.,441.75,1,0.5088833333333334,Cross-sell
12672,49,58362.0,6,5,107.43,12.02,3,11,0.778,131,2.6,Web,Sports,Neutral,Price,The customer said the price was high and asked for a better offer.,537.16,0,0.5088444444444444,Engagement reminder
10230,34,83618.0,69,7,46.05,32.94,0,12,0.619,166,3.3,Web,Beauty,Neutral,Product Quality,The customer raised concerns about product quality and durability.,322.38,0,0.508838888888889,Cross-sell
15730,56,93646.0,47,8,126.48,32.83,0,8,0.292,145,3.8,Mobile,Home,Neutral,Features,The customer discussed missing features and requested improvements.,1011.85,0,0.5088222222222223,Cross-sell
11896,40,78607.0,38,4,110.35,36.83,2,7,0.731,173,4.6,Mobile,Home,Positive,Availability,The customer mentioned stock availability and product access.,441.41,0,0.5088000000000001,Engagement reminder
17838,64,49297.0,42,9,88.36,4.96,1,6,0.656,145,2.6,Email,Home,Neutral,Product Quality,The customer raised concerns about product quality and durability.,795.24,0,0.5088,Cross-sell
14891,47,71807.0,62,5,89.59,13.78,2,5,0.747,166,4.1,Mobile,Apparel,Positive,Price,The customer said the price was high and asked for a better offer.,447.97,1,0.5087944444444445,Engagement reminder
11568,43,18000.0,19,5,99.37,11.75,2,9,0.479,152,4.7,Mobile,Apparel,Positive,Availability,The customer mentioned stock availability and product access.,496.87,1,0.5087833333333334,Engagement reminder
17311,68,49746.0,31,7,68.43,30.84,4,17,0.857,134,3.1,Mobile,Apparel,Neutral,Support,The customer described a slow or unsatisfactory support experience.,479.04,0,0.508738888888889,Cross-sell
10067,19,113299.0,46,6,75.71,8.84,2,7,0.464,154,4.9,Email,Home,Positive,Product Quality,The customer raised concerns about product quality and durability.,454.27,0,0.5087277777777778,Cross-sell
17863,54,56496.0,72,5,131.05,1.2,4,10,0.58,131,4.4,Mobile,Beauty,Positive,Product Quality,The customer raised concerns about product quality and durability.,655.26,0,0.5087222222222222,Engagement reminder
17551,25,66574.0,60,7,109.22,22.77,1,7,0.744,136,1.6,Web,Apparel,Negative,Product Quality,The customer raised concerns about product quality and durability.,764.52,0,0.5087,Cross-sell
11186,61,73755.0,52,8,97.24,28.09,1,10,0.433,135,3.2,Mobile,Home,Neutral,Support,The customer described a slow or unsatisfactory support experience.,777.93,1,0.5086777777777778,Cross-sell
11747,28,50141.0,42,4,99.33,13.87,4,6,0.547,128,4.4,Mobile,Apparel,Positive,Availability,The customer mentioned stock availability and product access.,397.33,0,0.5086555555555555,Engagement reminder
11933,59,89040.0,49,9,99.17,4.43,2,7,0.479,130,3.4,Mobile,Sports,Neutral,Price,The customer said the price was high and asked for a better offer.,892.57,0,0.5086444444444445,Cross-sell
10677,47,48097.0,15,6,102.08,32.45,2,9,0.552,145,3.9,Email,Electronics,Neutral,Availability,The customer mentioned stock availability and product access.,612.48,0,0.5086277777777778,Cross-sell
17738,43,88094.0,23,3,87.96,35.35,2,13,0.198,103,3.3,Mobile,Sports,Neutral,Features,The customer discussed missing features and requested improvements.,263.89,0,0.5085944444444445,Engagement reminder
11281,54,59588.0,25,7,107.88,24.38,2,7,0.826,173,4.1,Email,Electronics,Positive,Features,The customer discussed missing features and requested improvements.,755.19,0,0.5085500000000001,Cross-sell
11296,59,73577.0,2,3,137.7,10.34,0,12,0.867,173,2.4,Web,Apparel,Negative,Delivery,The customer mentioned delayed delivery and tracking concerns.,413.11,0,0.5085444444444445,Engagement reminder
10393,49,34742.0,19,7,66.51,9.29,4,12,0.767,141,4.0,Store,Beauty,Positive,Returns,"The customer asked about returns, refunds, or the return process.",465.57,0,0.5085444444444445,Cross-sell
17988,44,63122.0,21,4,139.31,1.63,1,6,0.283,140,4.3,Web,Sports,Positive,Availability,The customer mentioned stock availability and product access.,557.26,0,0.508538888888889,Engagement reminder
15515,24,50899.0,48,6,98.76,36.86,0,11,0.665,170,3.3,Web,Sports,Neutral,Features,The customer discussed missing features and requested improvements.,592.58,0,0.5085277777777778,Cross-sell
12706,19,87700.0,42,7,86.26,6.3,1,16,0.688,168,3.8,Email,Sports,Neutral,Product Quality,The customer raised concerns about product quality and durability.,603.84,0,0.5085111111111111,Cross-sell
16855,68,34649.0,42,6,75.14,20.92,2,7,0.593,152,4.1,Store,Home,Positive,Product Quality,The customer raised concerns about product quality and durability.,450.82,0,0.5084833333333334,Cross-sell
14267,31,98597.0,37,6,75.62,38.15,3,16,0.375,130,4.7,Mobile,Electronics,Positive,Features,The customer discussed missing features and requested improvements.,453.7,0,0.5084722222222222,Cross-sell
12547,49,78168.0,29,3,109.88,33.06,2,15,0.398,126,3.6,Mobile,Beauty,Neutral,Support,The customer described a slow or unsatisfactory support experience.,329.65,0,0.5084555555555555,Engagement reminder
10275,24,87228.0,34,5,95.06,3.73,3,4,0.764,165,4.7,Mobile,Apparel,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,475.28,1,0.5084500000000001,Engagement reminder
12301,24,79836.0,35,8,153.89,26.5,2,9,0.389,137,4.3,Mobile,Beauty,Positive,Support,The customer described a slow or unsatisfactory support experience.,1231.11,0,0.50845,Cross-sell
14632,60,19965.0,34,6,139.28,6.32,2,9,0.417,126,3.5,Store,Apparel,Neutral,Product Quality,The customer raised concerns about product quality and durability.,835.67,0,0.5084055555555554,Cross-sell
14116,52,49380.0,3,10,81.67,3.18,1,4,0.397,162,5.0,Web,Beauty,Positive,Support,The customer described a slow or unsatisfactory support experience.,816.68,0,0.5083777777777778,Cross-sell
13623,66,75195.0,65,8,74.94,37.15,1,11,0.593,156,3.6,Web,Electronics,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",599.53,1,0.5083444444444445,Cross-sell
10501,58,90879.0,51,2,142.46,19.49,1,8,0.609,149,3.1,Email,Beauty,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,284.91,0,0.5083388888888889,Engagement reminder
10569,38,57065.0,62,8,97.78,34.43,0,7,0.666,170,3.3,Web,Sports,Neutral,Support,The customer described a slow or unsatisfactory support experience.,782.21,0,0.5083277777777777,Cross-sell
11314,48,70298.0,18,7,34.92,26.8,2,8,0.605,153,4.1,Mobile,Sports,Positive,Availability,The customer mentioned stock availability and product access.,244.43,1,0.5083055555555556,Cross-sell
17326,34,83040.0,65,4,127.2,5.52,5,9,0.794,119,3.3,Mobile,Electronics,Neutral,Support,The customer described a slow or unsatisfactory support experience.,508.81,0,0.5082833333333333,Engagement reminder
14552,28,66007.0,44,7,109.06,17.69,3,11,0.785,155,4.0,Web,Sports,Positive,Returns,"The customer asked about returns, refunds, or the return process.",763.39,0,0.5082777777777778,Cross-sell
