customer_id,age,income,tenure_months,orders,avg_order_value,discount_pct,support_tickets,web_sessions,email_open_rate,days_since_purchase,rating,channel,category,sentiment,feedback_theme,feedback,revenue,churn
11285,28,46552.0,42,6,51.53,26.17,1,7,0.577,33,4.4,Web,Sports,Positive,Support,The customer described a slow or unsatisfactory support experience.,309.16,0
17953,44,56394.0,8,3,131.8,21.38,2,9,0.701,78,3.7,Web,Electronics,Neutral,Price,The customer said the price was high and asked for a better offer.,395.41,0
11514,46,71884.0,24,3,73.63,19.4,1,11,0.629,137,3.6,Email,Sports,Neutral,Support,The customer described a slow or unsatisfactory support experience.,220.88,0
16084,19,80548.0,50,1,68.2,12.35,1,11,0.477,67,4.4,Mobile,Beauty,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,68.2,0
10539,32,56875.0,24,9,70.82,32.25,0,9,0.662,98,4.4,Web,Home,Positive,Returns,"The customer asked about returns, refunds, or the return process.",637.39,0
10256,65,89739.0,17,7,61.2,12.55,4,4,0.599,113,4.0,Email,Beauty,Neutral,Product Quality,The customer raised concerns about product quality and durability.,428.41,0
16732,33,96269.0,13,11,109.81,23.09,2,14,0.533,34,4.6,Email,Beauty,Positive,Returns,"The customer asked about returns, refunds, or the return process.",1207.96,0
12272,41,67658.0,62,7,101.12,31.61,1,10,0.919,81,4.7,Mobile,Home,Positive,Price,The customer said the price was high and asked for a better offer.,707.84,0
13698,65,66388.0,38,7,71.42,4.59,1,11,0.417,130,3.6,Web,Sports,Neutral,Product Quality,The customer raised concerns about product quality and durability.,499.93,0
11681,63,45027.0,13,6,94.75,26.95,2,14,0.666,62,2.1,Mobile,Beauty,Negative,Delivery,The customer mentioned delayed delivery and tracking concerns.,568.49,0
14719,65,66279.0,49,4,156.46,30.53,3,14,0.679,173,3.8,Mobile,Home,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,625.84,0
16802,34,87069.0,4,4,69.32,20.66,1,12,0.573,28,4.4,Mobile,Apparel,Positive,Price,The customer said the price was high and asked for a better offer.,277.26,0
11786,52,85291.0,54,10,97.56,4.07,2,10,0.46,70,3.7,Web,Sports,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",975.64,0
16979,30,42518.0,2,7,168.02,35.04,0,8,0.677,50,2.9,Store,Electronics,Neutral,Availability,The customer mentioned stock availability and product access.,1176.16,0
17908,38,72528.0,34,4,82.64,29.83,0,8,0.322,42,3.7,Web,Home,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,330.55,0
16189,63,70510.0,58,6,111.21,16.64,2,9,0.579,119,3.3,Web,Electronics,Neutral,Availability,The customer mentioned stock availability and product access.,667.27,0
17188,47,28654.0,43,8,106.51,34.58,4,10,0.849,110,5.0,Email,Apparel,Positive,Product Quality,The customer raised concerns about product quality and durability.,852.05,0
13402,39,39946.0,30,8,54.57,38.54,1,11,0.775,34,4.3,Web,Sports,Positive,Support,The customer described a slow or unsatisfactory support experience.,436.58,0
16487,38,65638.0,22,4,87.39,34.28,1,10,0.727,50,3.5,Store,Beauty,Neutral,Support,The customer described a slow or unsatisfactory support experience.,349.56,0
16426,69,84474.0,53,6,79.73,29.4,1,6,0.738,33,3.9,Mobile,Home,Neutral,Availability,The customer mentioned stock availability and product access.,478.37,0
11919,47,81216.0,51,8,94.42,3.96,0,8,0.707,151,4.9,Mobile,Electronics,Positive,Returns,"The customer asked about returns, refunds, or the return process.",755.35,0
12228,31,70751.0,3,7,55.15,3.15,1,13,0.691,150,2.4,Web,Electronics,Negative,Support,The customer described a slow or unsatisfactory support experience.,386.06,0
11356,59,65155.0,55,7,68.13,10.15,0,5,0.725,167,2.5,Mobile,Beauty,Negative,Features,The customer discussed missing features and requested improvements.,476.93,1
11127,40,78722.0,26,4,18.0,13.24,1,13,0.79,14,3.6,Web,Sports,Neutral,Price,The customer said the price was high and asked for a better offer.,72.0,0
16448,65,49515.0,51,6,18.0,18.3,2,10,0.791,50,4.1,Mobile,Beauty,Positive,Features,The customer discussed missing features and requested improvements.,108.0,0
11513,44,91398.0,5,9,81.68,13.43,2,13,0.858,110,5.0,Web,Electronics,Positive,Features,The customer discussed missing features and requested improvements.,735.09,0
14553,65,59323.0,45,8,102.0,26.37,2,17,0.684,117,2.1,Email,Sports,Negative,Product Quality,The customer raised concerns about product quality and durability.,815.96,0
13334,27,43894.0,55,4,107.29,13.54,1,11,0.861,113,3.2,Email,Apparel,Neutral,Price,The customer said the price was high and asked for a better offer.,429.18,0
17762,62,37691.0,2,5,144.78,36.95,3,6,0.773,170,5.0,Email,Home,Positive,Availability,The customer mentioned stock availability and product access.,723.89,1
14346,32,93159.0,28,9,82.15,34.65,0,11,0.731,20,4.1,Store,Sports,Positive,Price,The customer said the price was high and asked for a better offer.,739.31,0
11440,46,75461.0,45,4,74.7,13.98,1,8,0.718,45,3.7,Email,Sports,Neutral,Support,The customer described a slow or unsatisfactory support experience.,298.78,0
14366,48,76494.0,8,11,145.59,7.59,0,9,0.652,10,5.0,Email,Electronics,Positive,Product Quality,The customer raised concerns about product quality and durability.,1601.49,0
17446,35,78431.0,6,9,60.88,8.64,1,10,0.88,99,4.2,Email,Home,Positive,Product Quality,The customer raised concerns about product quality and durability.,547.91,0
16635,50,98484.0,69,4,103.59,20.32,3,14,0.81,60,4.1,Email,Apparel,Positive,Price,The customer said the price was high and asked for a better offer.,414.36,0
17938,31,104548.0,15,6,102.61,2.57,5,9,0.749,175,4.6,Email,Beauty,Positive,Price,The customer said the price was high and asked for a better offer.,615.68,1
15257,55,83183.0,19,8,133.72,6.82,1,12,0.883,174,4.2,Store,Apparel,Positive,Returns,"The customer asked about returns, refunds, or the return process.",1069.77,0
10313,40,45620.0,64,4,97.72,19.37,0,10,0.562,43,4.2,Email,Home,Positive,Product Quality,The customer raised concerns about product quality and durability.,390.89,0
17296,69,76939.0,10,3,61.61,29.48,1,12,0.775,122,3.2,Mobile,Beauty,Neutral,Support,The customer described a slow or unsatisfactory support experience.,184.84,0
13722,43,36843.0,2,9,81.19,39.84,2,8,0.39,127,4.3,Email,Sports,Positive,Product Quality,The customer raised concerns about product quality and durability.,730.68,0
11377,63,79756.0,40,5,99.1,18.53,2,10,0.517,60,3.4,Mobile,Apparel,Neutral,Support,The customer described a slow or unsatisfactory support experience.,495.5,1
16531,22,102020.0,46,8,56.72,17.73,0,14,0.59,153,4.3,Web,Beauty,Positive,Features,The customer discussed missing features and requested improvements.,453.76,0
10180,60,53096.0,14,5,110.92,2.63,0,14,0.417,18,3.9,Web,Electronics,Neutral,Support,The customer described a slow or unsatisfactory support experience.,554.61,0
11954,63,65680.0,13,8,88.75,11.74,0,14,0.562,39,4.4,Email,Apparel,Positive,Price,The customer said the price was high and asked for a better offer.,710.01,0
11224,29,38745.0,51,6,119.28,34.35,0,11,0.729,60,3.4,Mobile,Sports,Neutral,Product Quality,The customer raised concerns about product quality and durability.,715.7,0
11496,40,92981.0,15,5,97.09,16.84,2,10,0.558,111,4.8,Store,Sports,Positive,Returns,"The customer asked about returns, refunds, or the return process.",485.47,0
11839,28,56622.0,70,8,41.69,18.4,0,9,0.604,83,3.4,Mobile,Beauty,Neutral,Features,The customer discussed missing features and requested improvements.,333.49,0
13683,19,52140.0,27,4,65.18,26.18,0,17,0.895,141,3.7,Email,Home,Neutral,Product Quality,The customer raised concerns about product quality and durability.,260.71,0
10325,30,18000.0,32,5,23.2,7.54,1,9,0.554,63,2.7,Web,Home,Neutral,Availability,The customer mentioned stock availability and product access.,116.0,0
11734,68,68940.0,19,8,57.36,16.0,2,9,0.674,35,3.9,Email,Sports,Neutral,Product Quality,The customer raised concerns about product quality and durability.,458.9,0
14502,40,74512.0,12,9,124.73,20.81,1,8,0.518,126,5.0,Web,Apparel,Positive,Price,The customer said the price was high and asked for a better offer.,1122.6,0
17771,48,49047.0,53,8,95.38,32.32,0,5,0.786,72,2.8,Web,Sports,Neutral,Features,The customer discussed missing features and requested improvements.,763.05,0
11273,31,37325.0,54,6,105.44,11.25,3,15,0.542,11,3.9,Store,Sports,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,632.63,0
13466,66,64855.0,3,9,97.2,8.37,1,8,0.597,155,3.6,Mobile,Sports,Neutral,Support,The customer described a slow or unsatisfactory support experience.,874.79,0
10642,18,79705.0,8,6,82.38,37.41,1,10,0.695,79,3.7,Email,Sports,Neutral,Price,The customer said the price was high and asked for a better offer.,494.26,0
11302,40,51470.0,44,5,100.98,11.81,0,13,0.485,28,4.3,Web,Beauty,Positive,Product Quality,The customer raised concerns about product quality and durability.,504.88,0
12462,44,75241.0,34,5,87.32,35.02,0,7,0.628,146,4.8,Email,Apparel,Positive,Availability,The customer mentioned stock availability and product access.,436.58,0
16375,61,83797.0,39,3,67.42,15.22,3,10,0.531,51,5.0,Mobile,Electronics,Positive,Price,The customer said the price was high and asked for a better offer.,202.25,0
15177,37,85133.0,10,5,75.33,37.38,0,10,0.402,102,3.9,Mobile,Home,Neutral,Product Quality,The customer raised concerns about product quality and durability.,376.65,0
17607,35,92236.0,16,5,84.01,8.94,1,7,0.486,66,4.1,Store,Apparel,Positive,Support,The customer described a slow or unsatisfactory support experience.,420.05,0
13708,32,27776.0,58,6,62.16,34.26,2,6,0.826,141,3.8,Mobile,Apparel,Neutral,Price,The customer said the price was high and asked for a better offer.,372.98,0
16916,45,50968.0,16,12,71.94,35.14,1,16,0.873,27,2.8,Web,Sports,Neutral,Availability,The customer mentioned stock availability and product access.,863.33,0
14054,61,57510.0,59,4,76.92,38.01,0,9,0.851,148,3.3,Mobile,Beauty,Neutral,Support,The customer described a slow or unsatisfactory support experience.,307.68,1
12367,34,87443.0,70,6,80.87,23.44,1,7,0.731,128,3.3,Mobile,Apparel,Neutral,Price,The customer said the price was high and asked for a better offer.,485.23,0
12886,68,83525.0,56,8,71.46,38.57,0,8,0.57,163,3.3,Email,Electronics,Neutral,Support,The customer described a slow or unsatisfactory support experience.,571.69,1
15744,41,61150.0,3,7,71.55,12.58,1,8,0.827,3,3.1,Web,Beauty,Neutral,Availability,The customer mentioned stock availability and product access.,500.86,0
13301,18,91502.0,34,6,86.98,19.32,1,10,0.302,80,2.4,Email,Apparel,Negative,Availability,The customer mentioned stock availability and product access.,521.9,0
13133,48,85325.0,68,5,115.43,6.93,2,7,0.818,40,4.3,Mobile,Electronics,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,577.13,0
14302,55,73780.0,33,8,54.34,13.17,2,9,0.462,112,3.3,Web,Apparel,Neutral,Product Quality,The customer raised concerns about product quality and durability.,434.7,0
16333,31,71330.0,23,8,144.98,32.9,1,11,0.628,22,4.7,Store,Home,Positive,Product Quality,The customer raised concerns about product quality and durability.,1159.85,0
17707,60,75461.0,19,10,100.47,6.0,2,11,0.477,23,4.4,Web,Apparel,Positive,Support,The customer described a slow or unsatisfactory support experience.,1004.74,0
12330,23,37659.0,3,7,65.78,37.6,2,18,0.649,137,4.9,Web,Electronics,Positive,Availability,The customer mentioned stock availability and product access.,460.44,0
17559,53,29517.0,34,9,94.87,27.85,2,10,0.882,36,4.1,Mobile,Apparel,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,853.84,0
14340,50,93897.0,56,6,100.09,19.25,1,11,0.55,22,5.0,Web,Beauty,Positive,Features,The customer discussed missing features and requested improvements.,600.53,0
10098,31,79207.0,6,5,110.57,14.36,0,11,0.728,118,3.4,Email,Beauty,Neutral,Price,The customer said the price was high and asked for a better offer.,552.84,1
11967,31,86025.0,44,5,97.53,8.14,1,9,0.676,101,2.3,Email,Apparel,Negative,Price,The customer said the price was high and asked for a better offer.,487.67,0
17035,67,112068.0,56,9,106.28,39.56,3,11,0.574,158,4.4,Web,Sports,Positive,Product Quality,The customer raised concerns about product quality and durability.,956.55,0
10796,35,59248.0,28,6,104.26,5.72,0,5,0.547,96,1.5,Email,Home,Negative,Availability,The customer mentioned stock availability and product access.,625.53,0
15342,34,71679.0,46,7,120.67,37.11,1,9,0.765,25,3.6,Email,Beauty,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,844.71,0
12963,37,46069.0,12,4,91.48,3.27,2,9,0.635,124,4.6,Email,Home,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,365.94,0
13876,62,78468.0,21,7,60.77,31.24,4,8,0.682,67,3.1,Email,Electronics,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,425.38,0
10295,41,64975.0,6,7,128.59,31.5,0,7,0.785,47,5.0,Email,Apparel,Positive,Price,The customer said the price was high and asked for a better offer.,900.16,0
10681,20,57481.0,61,9,63.21,24.12,0,11,0.714,73,2.5,Mobile,Home,Negative,Support,The customer described a slow or unsatisfactory support experience.,568.91,0
17721,49,42164.0,61,7,61.5,11.97,2,14,0.667,168,4.0,Email,Beauty,Neutral,Product Quality,The customer raised concerns about product quality and durability.,430.52,0
13361,49,48929.0,39,10,99.52,2.56,3,13,0.823,167,3.1,Email,Home,Neutral,Price,The customer said the price was high and asked for a better offer.,995.22,0
15542,65,64556.0,9,6,119.29,30.28,0,13,0.908,46,3.1,Email,Sports,Neutral,Features,The customer discussed missing features and requested improvements.,715.74,0
13497,45,51868.0,58,7,43.13,9.61,0,7,0.806,84,2.5,Web,Apparel,Negative,Availability,The customer mentioned stock availability and product access.,301.91,0
10746,35,54329.0,33,8,115.09,13.75,1,20,0.728,149,4.8,Web,Beauty,Positive,Returns,"The customer asked about returns, refunds, or the return process.",920.74,0
17902,69,89883.0,37,4,65.65,18.09,3,15,0.599,105,2.5,Mobile,Apparel,Neutral,Price,The customer said the price was high and asked for a better offer.,262.59,1
17133,51,91219.0,62,6,142.1,34.89,0,10,0.514,138,3.5,Mobile,Beauty,Neutral,Support,The customer described a slow or unsatisfactory support experience.,852.62,0
11119,26,72423.0,49,8,62.9,39.26,0,12,0.976,69,4.6,Mobile,Sports,Positive,Support,The customer described a slow or unsatisfactory support experience.,503.21,0
17062,57,58921.0,54,7,87.35,11.11,2,15,0.664,31,3.9,Store,Electronics,Neutral,Product Quality,The customer raised concerns about product quality and durability.,611.42,0
14445,65,54750.0,18,5,142.11,13.38,0,7,0.696,50,4.5,Email,Electronics,Positive,Price,The customer said the price was high and asked for a better offer.,710.54,0
10946,39,97280.0,43,4,53.39,2.07,1,19,0.66,70,4.0,Web,Home,Positive,Availability,The customer mentioned stock availability and product access.,213.58,0
14669,36,90958.0,20,5,99.78,5.17,0,11,0.357,154,3.4,Mobile,Electronics,Neutral,Availability,The customer mentioned stock availability and product access.,498.92,0
16638,50,73304.0,10,6,69.83,32.32,1,14,0.622,79,3.5,Web,Apparel,Neutral,Support,The customer described a slow or unsatisfactory support experience.,419.01,0
10532,40,80705.0,32,7,67.43,36.1,1,12,0.735,52,2.9,Mobile,Sports,Neutral,Product Quality,The customer raised concerns about product quality and durability.,471.98,0
10756,46,105439.0,61,7,98.11,33.35,0,13,0.702,87,4.0,Web,Sports,Neutral,Features,The customer discussed missing features and requested improvements.,686.79,0
16013,34,65833.0,23,5,83.6,18.91,1,9,0.728,46,2.9,Web,Sports,Neutral,Product Quality,The customer raised concerns about product quality and durability.,418.02,0
16082,22,90599.0,60,5,117.23,30.29,0,11,0.919,153,3.1,Web,Apparel,Neutral,Price,The customer said the price was high and asked for a better offer.,586.15,0
11364,67,54133.0,56,4,141.77,31.31,0,6,0.64,146,3.8,Email,Beauty,Neutral,Price,The customer said the price was high and asked for a better offer.,567.06,0
10716,66,98366.0,20,4,92.17,12.93,5,7,0.721,158,3.4,Email,Electronics,Neutral,Product Quality,The customer raised concerns about product quality and durability.,368.7,1
10653,47,58223.0,63,5,97.8,26.83,1,8,0.707,99,3.5,Web,Electronics,Neutral,Product Quality,The customer raised concerns about product quality and durability.,489.02,0
10592,66,82234.0,64,8,116.89,15.9,1,9,0.68,124,4.4,Web,Electronics,Positive,Availability,The customer mentioned stock availability and product access.,935.11,0
14222,24,43739.0,50,3,130.24,6.45,2,6,0.552,109,3.5,Email,Sports,Neutral,Features,The customer discussed missing features and requested improvements.,390.73,0
14950,66,57263.0,66,7,93.73,33.46,3,14,0.627,43,4.2,Email,Beauty,Positive,Price,The customer said the price was high and asked for a better offer.,656.08,0
12253,65,46397.0,10,6,139.18,6.72,1,10,0.743,99,4.1,Web,Home,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,835.11,0
15459,54,103112.0,67,4,57.19,36.19,0,12,0.914,90,3.5,Email,Beauty,Neutral,Support,The customer described a slow or unsatisfactory support experience.,228.77,0
14804,35,63672.0,62,8,31.78,33.07,2,12,0.742,18,3.6,Store,Home,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",254.2,0
13681,29,56792.0,67,9,83.8,13.0,1,11,0.313,42,3.2,Web,Sports,Neutral,Support,The customer described a slow or unsatisfactory support experience.,754.23,0
11799,61,82417.0,63,4,22.54,26.97,1,6,0.917,92,4.1,Web,Sports,Positive,Product Quality,The customer raised concerns about product quality and durability.,90.18,1
12232,65,51049.0,39,5,65.3,24.05,2,14,0.706,9,3.3,Mobile,Home,Neutral,Features,The customer discussed missing features and requested improvements.,326.48,0
14728,31,103279.0,40,1,86.03,22.22,0,9,0.711,9,3.2,Store,Apparel,Neutral,Price,The customer said the price was high and asked for a better offer.,86.03,0
12440,29,93194.0,37,7,74.96,1.91,1,9,0.77,107,3.5,Mobile,Home,Neutral,Support,The customer described a slow or unsatisfactory support experience.,524.73,0
10085,33,104335.0,36,8,21.21,17.67,0,19,0.811,118,3.6,Web,Sports,Neutral,Support,The customer described a slow or unsatisfactory support experience.,169.69,0
17496,24,23139.0,50,7,108.05,34.73,1,11,0.75,69,4.5,Mobile,Home,Positive,Returns,"The customer asked about returns, refunds, or the return process.",756.32,0
14891,19,63098.0,27,8,108.25,13.42,1,10,0.642,151,5.0,Web,Beauty,Positive,Product Quality,The customer raised concerns about product quality and durability.,865.98,0
14132,66,54156.0,32,8,140.98,29.98,2,7,0.732,116,3.8,Email,Beauty,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,1127.84,0
16904,49,55599.0,15,6,46.0,36.58,0,11,0.521,126,4.1,Web,Electronics,Positive,Availability,The customer mentioned stock availability and product access.,275.99,0
16230,49,48673.0,13,6,104.09,8.79,1,9,0.85,22,3.3,Email,Sports,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,624.57,0
10397,44,74606.0,58,6,83.52,8.88,2,8,0.421,135,4.1,Email,Beauty,Positive,Price,The customer said the price was high and asked for a better offer.,501.13,0
17474,44,77095.0,61,5,51.76,16.14,1,8,0.401,164,2.2,Email,Beauty,Negative,Features,The customer discussed missing features and requested improvements.,258.8,0
14275,56,91952.0,30,8,66.26,32.86,3,10,0.861,52,3.1,Store,Apparel,Neutral,Product Quality,The customer raised concerns about product quality and durability.,530.05,0
12389,25,79960.0,38,8,55.92,10.31,0,11,0.789,110,3.4,Email,Sports,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,447.35,0
15180,24,91850.0,12,7,73.13,3.03,1,8,0.604,66,4.4,Email,Sports,Positive,Product Quality,The customer raised concerns about product quality and durability.,511.91,0
10499,43,84141.0,22,5,63.02,3.36,2,10,0.817,179,4.4,Mobile,Home,Positive,Availability,The customer mentioned stock availability and product access.,315.11,0
12360,41,58139.0,46,10,100.12,23.71,1,12,0.73,2,3.6,Mobile,Beauty,Neutral,Product Quality,The customer raised concerns about product quality and durability.,1001.19,0
14010,40,58602.0,69,7,147.19,35.92,2,14,0.489,167,3.2,Mobile,Electronics,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,1030.33,0
16768,33,98112.0,43,5,119.06,17.25,0,8,0.71,125,4.0,Web,Beauty,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,595.29,0
10011,42,57872.0,72,3,140.8,6.71,0,9,0.83,128,3.2,Mobile,Beauty,Neutral,Product Quality,The customer raised concerns about product quality and durability.,422.41,1
10442,43,87696.0,54,3,112.85,33.38,0,12,0.632,23,3.0,Mobile,Sports,Neutral,Support,The customer described a slow or unsatisfactory support experience.,338.55,0
15370,47,93989.0,22,8,24.85,24.61,2,9,0.734,118,3.3,Mobile,Sports,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,198.84,0
11966,33,93669.0,63,9,53.51,12.36,3,9,0.618,179,5.0,Email,Apparel,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,481.59,0
12878,30,86179.0,54,7,149.91,12.06,2,7,0.414,13,3.5,Email,Sports,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,1049.34,0
12503,65,72909.0,59,7,80.01,6.64,2,8,0.646,154,3.9,Email,Home,Neutral,Availability,The customer mentioned stock availability and product access.,560.05,0
10979,18,100452.0,68,6,84.35,3.37,0,10,0.724,25,2.9,Mobile,Sports,Neutral,Price,The customer said the price was high and asked for a better offer.,506.1,0
12724,38,32646.0,51,2,133.16,28.87,3,5,0.617,87,3.9,Web,Electronics,Neutral,Features,The customer discussed missing features and requested improvements.,266.31,0
10665,48,75980.0,4,4,128.77,20.25,1,9,0.734,69,4.3,Email,Electronics,Positive,Returns,"The customer asked about returns, refunds, or the return process.",515.07,0
15497,18,59172.0,43,7,33.38,25.81,2,10,0.608,49,2.8,Web,Beauty,Neutral,Price,The customer said the price was high and asked for a better offer.,233.69,0
17677,68,46258.0,37,4,103.3,24.39,0,10,0.685,122,5.0,Email,Home,Positive,Support,The customer described a slow or unsatisfactory support experience.,413.21,0
14433,19,99030.0,59,2,55.17,25.54,3,8,0.646,110,2.9,Web,Apparel,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",110.34,1
16976,63,54052.0,13,6,68.74,20.38,3,8,0.852,72,3.8,Web,Beauty,Neutral,Availability,The customer mentioned stock availability and product access.,412.42,0
12238,25,37696.0,33,8,87.41,20.2,0,16,0.329,81,3.6,Web,Electronics,Neutral,Support,The customer described a slow or unsatisfactory support experience.,699.32,0
10401,37,70066.0,34,3,115.34,10.06,3,10,0.602,35,4.2,Email,Sports,Positive,Product Quality,The customer raised concerns about product quality and durability.,346.03,0
14964,52,94955.0,44,5,113.2,38.53,3,12,0.351,64,4.8,Web,Beauty,Positive,Support,The customer described a slow or unsatisfactory support experience.,566.02,0
11047,56,71765.0,1,4,77.49,17.03,1,8,0.668,112,4.0,Store,Sports,Positive,Price,The customer said the price was high and asked for a better offer.,309.97,0
15941,53,54751.0,62,6,72.45,25.57,7,11,0.491,95,2.4,Mobile,Beauty,Negative,Availability,The customer mentioned stock availability and product access.,434.71,0
11956,29,75788.0,64,6,124.51,18.11,1,8,0.722,43,3.0,Email,Apparel,Neutral,Product Quality,The customer raised concerns about product quality and durability.,747.08,0
11489,30,48528.0,14,6,33.83,14.76,4,10,0.548,174,4.6,Web,Electronics,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,202.96,0
12773,58,53786.0,72,7,104.54,36.6,1,15,0.501,160,2.0,Web,Electronics,Negative,Product Quality,The customer raised concerns about product quality and durability.,731.76,0
12864,51,62391.0,42,4,91.57,9.85,3,11,0.423,50,3.7,Mobile,Electronics,Neutral,Features,The customer discussed missing features and requested improvements.,366.29,0
17993,39,84229.0,30,6,71.55,27.06,2,9,0.298,17,2.9,Web,Apparel,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",429.31,0
11987,69,49031.0,64,6,66.89,33.55,5,9,0.54,129,3.8,Email,Beauty,Neutral,Support,The customer described a slow or unsatisfactory support experience.,401.36,1
12011,24,82172.0,23,8,95.93,15.89,2,9,0.578,87,3.0,Mobile,Beauty,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",767.42,0
11922,66,53688.0,65,4,89.56,5.42,0,11,0.675,93,4.0,Email,Apparel,Positive,Features,The customer discussed missing features and requested improvements.,358.23,0
10125,38,56970.0,35,5,67.72,12.27,3,11,0.22,146,3.4,Email,Sports,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,338.58,0
12908,23,41450.0,71,6,70.53,21.78,1,17,0.64,141,4.2,Mobile,Electronics,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,423.17,0
12105,30,45987.0,3,7,83.77,18.88,1,11,0.561,45,3.5,Mobile,Home,Neutral,Availability,The customer mentioned stock availability and product access.,586.42,0
17717,61,61784.0,40,2,73.63,29.29,0,12,0.42,70,4.7,Mobile,Apparel,Positive,Product Quality,The customer raised concerns about product quality and durability.,147.26,0
17034,39,36393.0,56,8,122.29,7.79,0,5,0.419,91,4.4,Email,Home,Positive,Price,The customer said the price was high and asked for a better offer.,978.35,0
14960,41,76168.0,37,8,97.49,37.35,1,6,0.535,44,4.7,Mobile,Apparel,Positive,Returns,"The customer asked about returns, refunds, or the return process.",779.9,0
14889,36,72760.0,6,6,71.93,28.32,2,12,0.726,166,2.9,Store,Apparel,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",431.6,0
10569,47,72540.0,17,8,107.34,18.46,5,11,0.637,155,3.8,Mobile,Electronics,Neutral,Product Quality,The customer raised concerns about product quality and durability.,858.73,0
15384,43,68944.0,49,6,74.23,21.09,0,9,0.775,8,3.8,Email,Apparel,Neutral,Features,The customer discussed missing features and requested improvements.,445.4,0
13099,66,54382.0,50,6,94.15,6.35,0,9,0.722,5,3.9,Email,Apparel,Neutral,Price,The customer said the price was high and asked for a better offer.,564.9,0
15393,23,34759.0,18,7,100.67,12.78,1,10,0.603,156,4.5,Mobile,Electronics,Positive,Product Quality,The customer raised concerns about product quality and durability.,704.67,0
13097,21,25034.0,59,10,66.21,36.14,3,11,0.673,138,4.1,Web,Sports,Positive,Returns,"The customer asked about returns, refunds, or the return process.",662.13,1
12238,25,44970.0,41,6,98.03,38.95,1,10,0.581,168,3.6,Email,Apparel,Neutral,Features,The customer discussed missing features and requested improvements.,588.16,0
11202,26,61590.0,45,6,87.68,36.95,0,21,0.459,44,3.8,Web,Apparel,Neutral,Price,The customer said the price was high and asked for a better offer.,526.09,0
16035,59,52858.0,18,3,58.22,38.85,2,10,0.508,169,3.5,Mobile,Beauty,Neutral,Product Quality,The customer raised concerns about product quality and durability.,174.65,0
15199,25,84240.0,2,4,45.57,38.12,0,8,0.645,178,5.0,Web,Home,Positive,Product Quality,The customer raised concerns about product quality and durability.,182.27,0
11705,64,87729.0,20,5,49.96,30.39,1,10,0.364,88,3.1,Mobile,Beauty,Neutral,Availability,The customer mentioned stock availability and product access.,249.82,0
15915,43,60858.0,8,6,88.67,34.05,3,10,0.757,103,3.9,Store,Apparel,Neutral,Features,The customer discussed missing features and requested improvements.,532.01,0
16260,30,97820.0,18,8,65.14,18.77,0,9,0.829,112,4.4,Email,Home,Positive,Features,The customer discussed missing features and requested improvements.,521.12,0
13249,52,71900.0,7,6,81.8,33.75,1,16,0.601,77,4.1,Store,Home,Positive,Features,The customer discussed missing features and requested improvements.,490.78,0
14137,35,59222.0,33,10,107.52,17.1,4,12,0.663,59,3.8,Web,Home,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,1075.24,0
12540,52,68268.0,13,8,85.79,1.77,1,10,0.699,48,3.6,Mobile,Sports,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",686.36,0
11831,36,60031.0,48,6,137.55,18.34,2,10,0.825,98,4.4,Web,Beauty,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,825.33,0
11297,22,79975.0,50,6,116.0,7.03,1,11,0.667,118,2.3,Web,Apparel,Negative,Delivery,The customer mentioned delayed delivery and tracking concerns.,695.98,0
13888,36,38650.0,18,5,97.39,28.39,2,8,0.826,163,3.7,Mobile,Sports,Neutral,Support,The customer described a slow or unsatisfactory support experience.,486.96,0
16088,27,36546.0,63,6,64.02,1.95,1,7,0.515,19,3.2,Store,Beauty,Neutral,Support,The customer described a slow or unsatisfactory support experience.,384.12,0
